name	start	end	size	instruction_count	direct_calls	import_calls_or_refs	string_refs_sample
sub_005773C0	0x5773c0	0x5775a0	480	149	sub_004028B0,sub_004028F0,sub_004029C0,sub_004056F0,sub_00405910,sub_00405940,sub_0040EDD0,sub_004E6810,sub_004E7D60,sub_004F37C0,sub_00553180,sub_00576680,sub_005971A0,sub_005A6CC0,sub_005E65C0		f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\dlgdata.cpp | Warning: initial dialog data is out of range.\n | f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\dlgdata.cpp
sub_005775A0	0x5775a0	0x577600	96	35	sub_005773C0,sub_005A6CC0		f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\dlgdata.cpp | %I64u
sub_00577600	0x577600	0x577660	96	35	sub_005773C0,sub_005A6CC0		f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\dlgdata.cpp | %I64d
sub_00577660	0x577660	0x5776c0	96	46	sub_005773C0,sub_005A6CC0		f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\dlgdata.cpp | %I64d
sub_005776C0	0x5776c0	0x577720	96	46	sub_005773C0,sub_005A6CC0		f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\dlgdata.cpp | %I64d
sub_00577720	0x577720	0x577780	96	44	sub_005773C0,sub_005A6CC0		f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\dlgdata.cpp | %I64u
sub_00577780	0x577780	0x5777e0	96	44	sub_005773C0,sub_005A6CC0		f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\dlgdata.cpp | %I64u
sub_005777E0	0x5777e0	0x577860	128	56	sub_005773C0,sub_005A6CC0		f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\dlgdata.cpp | %I64d
sub_00577860	0x577860	0x5778e0	128	56	sub_005773C0,sub_005A6CC0		f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\dlgdata.cpp | %I64u
sub_005778E0	0x5778e0	0x5779a0	192	72	sub_004028B0,sub_004028F0,sub_004029C0,sub_0056F0D0,sub_005A6CC0	USER32.dll!SendMessageA	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\dlgdata.cpp | Warning: initial dialog data is out of range in control ID %d.\n | f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\dlgdata.cpp
sub_005779A0	0x5779a0	0x577ac0	288	92	sub_004056F0,sub_00405910,sub_00405940,sub_00405C00,sub_0040EDD0,sub_004E6810,sub_004E7D00,sub_0056F0D0,sub_00576680,sub_005971A0,sub_005A6CC0,sub_005E65A0	USER32.dll!SendMessageA	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\dlgdata.cpp
sub_00577AC0	0x577ac0	0x577bb0	240	84	sub_005539D0,sub_005655A0,sub_0056EEC0,sub_0056EF30,sub_0056F0D0,sub_00570100,sub_005765A0,sub_005A6CC0	USER32.dll!GetParent	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\dlgdata.cpp | f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\dlgdata.cpp
sub_00577BB0	0x577bb0	0x577c60	176	53	sub_004056F0,sub_00405910,sub_00405940,sub_0040EDD0,sub_004E6810,sub_004E7D00,sub_00576680,sub_005971A0,sub_005E65A0		
sub_00577C60	0x577c60	0x577cf0	144	47	sub_004056F0,sub_00405910,sub_00405940,sub_0040EDD0,sub_00576680,sub_005971A0,sub_005E6190		
sub_00577CF0	0x577cf0	0x577da0	176	52	sub_00569090,sub_005A6CC0		f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\list_s.cpp
sub_00577DA0	0x577da0	0x577e30	144	52	sub_00577E30,sub_005A6E30,sub_005A7440		f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\list_s.cpp
sub_00577E30	0x577e30	0x577e80	80	38	sub_0040E6E0,sub_005539F0,sub_005A6CC0		f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\elements.h
sub_00577E80	0x577e80	0x577f00	128	46	sub_005690B0,sub_00577DA0,sub_005A6CC0		f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\list_s.cpp
sub_00577F00	0x577f00	0x578010	272	102	sub_00442C20,sub_00578010,sub_005A6CC0,sub_005A73C0		f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\list_s.cpp | f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\list_s.cpp
sub_00578010	0x578010	0x578080	112	45	sub_0040E640,sub_0040EDD0,sub_005539F0,sub_005A6CC0		f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\elements.h
sub_00578080	0x578080	0x578100	128	52	sub_005539F0,sub_00577DA0,sub_00577E30,sub_005A6CC0		f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\list_s.cpp
sub_00578100	0x578100	0x578180	128	46	sub_00405640,sub_004056F0,sub_00578180		
sub_00578180	0x578180	0x578200	128	54	sub_00405730,sub_00577F00,sub_005A6E30		f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\list_s.cpp
sub_00578200	0x578200	0x578280	128	46	sub_00405640,sub_004056F0,sub_00578280		
sub_00578280	0x578280	0x5782f0	112	39	sub_00405730,sub_00577F00,sub_005A6E30		f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\list_s.cpp
sub_005782F0	0x5782f0	0x578380	144	47	sub_005539F0,sub_0056BD70,sub_0056BE50,sub_00578180,sub_005A6CC0,sub_005A6D20,sub_005A6E30		f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\list_s.cpp | f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\list_s.cpp | f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\list_s.cpp
sub_00578380	0x578380	0x578410	144	47	sub_005539F0,sub_0056BD50,sub_0056BD90,sub_00578280,sub_005A6CC0,sub_005A6D20,sub_005A6E30		f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\list_s.cpp | f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\list_s.cpp | f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\list_s.cpp
sub_00578410	0x578410	0x578560	336	114	sub_004056F0,sub_0040A820,sub_005539F0,sub_00578080,sub_005A6CC0,sub_005A6E30,sub_005A74D0		f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\list_s.cpp | f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\list_s.cpp | f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\list_s.cpp
sub_00578560	0x578560	0x578680	288	94	sub_004056F0,sub_0040A820,sub_00578080,sub_005A6CC0,sub_005A6E30,sub_005A74D0		f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\list_s.cpp | f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\list_s.cpp | f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\list_s.cpp
sub_00578680	0x578680	0x578700	128	44	sub_00405640,sub_004056F0,sub_00578700		
sub_00578700	0x578700	0x5787e0	224	83	sub_00405730,sub_00577F00,sub_00578180,sub_005A6CC0,sub_005A6E30,sub_005A74D0		f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\list_s.cpp | f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\list_s.cpp | f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\list_s.cpp
sub_005787E0	0x5787e0	0x578860	128	44	sub_00405640,sub_004056F0,sub_00578860		
sub_00578860	0x578860	0x578960	256	95	sub_00405730,sub_00577F00,sub_00578280,sub_005A6CC0,sub_005A6E30,sub_005A74D0		f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\list_s.cpp | f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\list_s.cpp | f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\list_s.cpp | f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\list_s.cpp
sub_00578960	0x578960	0x578a60	256	91	sub_005539F0,sub_00578080,sub_005A6CC0,sub_005A6E30,sub_005A74D0		f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\list_s.cpp | f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\list_s.cpp | f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\list_s.cpp | f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\list_s.cpp
sub_00578A60	0x578a60	0x578af0	144	61	sub_005A6CC0,sub_005A6E30,sub_005A74D0		f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\list_s.cpp | f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\list_s.cpp
sub_00578AF0	0x578af0	0x578b90	160	63	sub_004186A0,sub_005A6CC0,sub_005A6E30,sub_005A74D0		f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\list_s.cpp | f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\list_s.cpp
sub_00578B90	0x578b90	0x578cb0	288	99	sub_004056F0,sub_0040EDD0,sub_0055B190,sub_0055B1D0,sub_005690D0,sub_005696C0,sub_00578280,sub_005A6CC0,sub_005A6E30,sub_005A74D0,sub_005A8E10,sub_005A8E50		f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\list_s.cpp | f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\list_s.cpp
sub_00578CB0	0x578cb0	0x578d50	160	62	sub_0056A1F0,sub_0056BD50,sub_0056BDF0,sub_00578EE0,sub_005A6FC0,sub_005A9280,sub_005A9780		攠敬敭瑮s | with 
sub_00578D50	0x578d50	0x578e00	176	67	sub_005A6CC0,sub_005A6F90,sub_005A74D0		f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\list_s.cpp | f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\list_s.cpp | f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\list_s.cpp | f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\list_s.cpp
sub_00578E00	0x578e00	0x578e80	128	41	sub_00568AF0,sub_00577CF0		f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\list_s.cpp
sub_00578E80	0x578e80	0x578e90	16	8			
sub_00578E90	0x578e90	0x578eb0	32	14	sub_005BDE10		
sub_00578EB0	0x578eb0	0x578ee0	48	23	sub_00568A30,sub_00577E80		
sub_00578EE0	0x578ee0	0x578f10	48	28	sub_00405910,sub_005A9280		
sub_00578F10	0x578f10	0x578f30	32	18	sub_005A7170		
sub_00578F30	0x578f30	0x578f40	16	9	sub_005ACC50		
sub_00578F40	0x578f40	0x578f70	48	22	sub_005A6CC0,sub_005ACC50		f:\sp\vctools\vc7libs\ship\atlmfc\include\afxwin1.inl
sub_00578F70	0x578f70	0x578fa0	48	22	sub_005A6CC0,sub_005ACC50		f:\sp\vctools\vc7libs\ship\atlmfc\include\afxwin1.inl
sub_00578FA0	0x578fa0	0x578fd0	48	22	sub_005A6CC0,sub_005ACC50		f:\sp\vctools\vc7libs\ship\atlmfc\include\afxwin1.inl
sub_00578FD0	0x578fd0	0x579000	48	22	sub_005A6CC0,sub_005ACC50		f:\sp\vctools\vc7libs\ship\atlmfc\include\afxwin1.inl
sub_00579000	0x579000	0x579020	32	12	sub_00591D60,sub_005A6E30		f:\sp\vctools\vc7libs\ship\atlmfc\include\afxwin1.inl
sub_00579020	0x579020	0x579060	64	31	sub_00591D60		
sub_00579060	0x579060	0x579070	16	9	sub_005ACC50		
sub_00579070	0x579070	0x579090	32	21	sub_005ACC50		
sub_00579090	0x579090	0x5790d0	64	27	sub_005A6CC0,sub_005AC560		f:\sp\vctools\vc7libs\ship\atlmfc\include\afxwin1.inl
sub_005790D0	0x5790d0	0x5790f0	32	18	sub_005A84E0		
sub_005790F0	0x5790f0	0x579110	32	18	sub_005A84E0		
sub_00579110	0x579110	0x579130	32	18	sub_005A84E0		
sub_00579130	0x579130	0x579150	32	18	sub_0056A1B0		
sub_00579150	0x579150	0x579170	32	18	sub_0056A1B0		
sub_00579170	0x579170	0x579190	32	18	sub_0056A1B0		
sub_00579190	0x579190	0x5791b0	32	13	sub_00569150		
sub_005791B0	0x5791b0	0x5791f0	64	32	sub_00569190		
sub_005791F0	0x5791f0	0x579210	32	15	sub_005691D0		
sub_00579210	0x579210	0x579230	32	13	sub_00569150		
sub_00579230	0x579230	0x579270	64	32	sub_00569190		
sub_00579270	0x579270	0x579290	32	15	sub_005691D0		
sub_00579290	0x579290	0x5792c0	48	23			
sub_005792C0	0x5792c0	0x5792f0	48	23			
sub_005792F0	0x5792f0	0x579320	48	21	sub_00569090		
sub_00579320	0x579320	0x579490	368	100	sub_004028B0,sub_004028F0,sub_004029C0,sub_0059E520,sub_005A6CC0		f:\sp\vctools\vc7libs\ship\atlmfc\include\afxwin1.inl | Exception thrown in destructor | %s (%s:%d)\n%s\n | f:\sp\vctools\vc7libs\ship\atlmfc\include\afxwin1.inl | f:\sp\vctools\vc7libs\ship\atlmfc\include\afxwin1.inl | Exception thrown in destructor | %s (%s:%d)\n | f:\sp\vctools\vc7libs\ship\atlmfc\include\afxwin1.inl
sub_00579490	0x579490	0x5794d0	64	27	sub_004E6810,sub_005690B0		
sub_005794D0	0x5794d0	0x579510	64	28	sub_005A6CC0	GDI32.dll!GetObjectA	f:\sp\vctools\vc7libs\ship\atlmfc\include\afxwin1.inl
sub_00579510	0x579510	0x579530	32	16	sub_005794D0		
sub_00579530	0x579530	0x579560	48	23		GDI32.dll!GetStockObject	
sub_00579560	0x579560	0x5795a0	64	34	sub_005A6CC0	GDI32.dll!UnrealizeObject	f:\sp\vctools\vc7libs\ship\atlmfc\include\afxwin1.inl
sub_005795A0	0x5795a0	0x5795c0	32	19		GDI32.dll!GetObjectType	
sub_005795C0	0x5795c0	0x5795f0	48	28	sub_00579290		
sub_005795F0	0x5795f0	0x579620	48	28	sub_00579290		
sub_00579620	0x579620	0x579650	48	23			
sub_00579650	0x579650	0x579660	16	7	sub_0059E3E0		
sub_00579660	0x579660	0x579680	32	13	sub_005792F0		
sub_00579680	0x579680	0x5796a0	32	15	sub_00579320		
sub_005796A0	0x5796a0	0x5796d0	48	25	sub_0059E450	GDI32.dll!CreatePen	
sub_005796D0	0x5796d0	0x5796f0	32	13	sub_0059E450	GDI32.dll!CreatePenIndirect	
sub_005796F0	0x5796f0	0x579720	48	21	sub_0059E450	GDI32.dll!ExtCreatePen	
sub_00579720	0x579720	0x579760	64	26	sub_005A6CC0	GDI32.dll!GetObjectA	f:\sp\vctools\vc7libs\ship\atlmfc\include\afxwin1.inl
sub_00579760	0x579760	0x5797a0	64	26	sub_005A6CC0	GDI32.dll!GetObjectA	f:\sp\vctools\vc7libs\ship\atlmfc\include\afxwin1.inl
sub_005797A0	0x5797a0	0x5797d0	48	23			
sub_005797D0	0x5797d0	0x5797e0	16	7	sub_0059E3E0		
sub_005797E0	0x5797e0	0x579800	32	13	sub_005792F0		
sub_00579800	0x579800	0x579820	32	15	sub_00579320		
sub_00579820	0x579820	0x579840	32	13	sub_0059E450	GDI32.dll!CreateSolidBrush	
sub_00579840	0x579840	0x579870	48	27	sub_0059E450	GDI32.dll!CreateHatchBrush	
sub_00579870	0x579870	0x579890	32	13	sub_0059E450	GDI32.dll!CreateBrushIndirect	
sub_00579890	0x579890	0x5798c0	48	25	sub_005792C0,sub_0059E450	GDI32.dll!CreatePatternBrush	
sub_005798C0	0x5798c0	0x5798f0	48	27	sub_0059E450	GDI32.dll!CreateDIBPatternBrushPt	
sub_005798F0	0x5798f0	0x579910	32	13	sub_0059E450	USER32.dll!GetSysColorBrush	
sub_00579910	0x579910	0x579950	64	26	sub_005A6CC0	GDI32.dll!GetObjectA	f:\sp\vctools\vc7libs\ship\atlmfc\include\afxwin1.inl
sub_00579950	0x579950	0x579980	48	23			
sub_00579980	0x579980	0x579990	16	7	sub_0059E3E0		
sub_00579990	0x579990	0x5799b0	32	13	sub_005792F0		
sub_005799B0	0x5799b0	0x5799d0	32	15	sub_00579320		
sub_005799D0	0x5799d0	0x5799f0	32	13	sub_0059E450	GDI32.dll!CreateFontIndirectA	
sub_005799F0	0x5799f0	0x579a50	96	43	sub_0059E450	GDI32.dll!CreateFontA	
sub_00579A50	0x579a50	0x579a90	64	26	sub_005A6CC0	GDI32.dll!GetObjectA	f:\sp\vctools\vc7libs\ship\atlmfc\include\afxwin1.inl
sub_00579A90	0x579a90	0x579ac0	48	23			
sub_00579AC0	0x579ac0	0x579ad0	16	7	sub_0059E3E0		
sub_00579AD0	0x579ad0	0x579af0	32	13	sub_005792F0		
sub_00579AF0	0x579af0	0x579b10	32	15	sub_00579320		
sub_00579B10	0x579b10	0x579b40	48	21	sub_0059E450	GDI32.dll!CreateBitmap	
sub_00579B40	0x579b40	0x579b60	32	13	sub_0059E450	GDI32.dll!CreateBitmapIndirect	
sub_00579B60	0x579b60	0x579b90	48	29		GDI32.dll!SetBitmapBits	
sub_00579B90	0x579b90	0x579bc0	48	29		GDI32.dll!GetBitmapBits	
sub_00579BC0	0x579bc0	0x579bf0	48	25	sub_00578F70,sub_0059E450	USER32.dll!LoadBitmapA	
sub_00579BF0	0x579bf0	0x579c30	64	35	sub_00578F70,sub_0057E950,sub_0059E450		
sub_00579C30	0x579c30	0x579c90	96	45	sub_005A6CC0,sub_0063DBF0	GDI32.dll!SetBitmapDimensionEx	f:\sp\vctools\vc7libs\ship\atlmfc\include\afxwin1.inl
sub_00579C90	0x579c90	0x579ce0	80	33	sub_005A6CC0,sub_0063DBF0	GDI32.dll!GetBitmapDimensionEx	f:\sp\vctools\vc7libs\ship\atlmfc\include\afxwin1.inl
sub_00579CE0	0x579ce0	0x579d10	48	24	sub_00578F70,sub_0059E450	USER32.dll!LoadBitmapA	
sub_00579D10	0x579d10	0x579d40	48	27	sub_0059E450	USER32.dll!LoadBitmapA	
sub_00579D40	0x579d40	0x579d70	48	23	sub_0059E450	GDI32.dll!CreateCompatibleBitmap	
sub_00579D70	0x579d70	0x579da0	48	23	sub_0059E450	GDI32.dll!CreateDiscardableBitmap	
sub_00579DA0	0x579da0	0x579de0	64	26	sub_005A6CC0	GDI32.dll!GetObjectA	f:\sp\vctools\vc7libs\ship\atlmfc\include\afxwin1.inl
sub_00579DE0	0x579de0	0x579e10	48	23			
sub_00579E10	0x579e10	0x579e20	16	7	sub_0059E3E0		
sub_00579E20	0x579e20	0x579e40	32	13	sub_005792F0		
sub_00579E40	0x579e40	0x579e60	32	15	sub_00579320		
sub_00579E60	0x579e60	0x579e80	32	13	sub_0059E450	GDI32.dll!CreatePalette	
sub_00579E80	0x579e80	0x579ed0	80	35	sub_0059E450,sub_005A6CC0	GDI32.dll!CreateHalftonePalette	f:\sp\vctools\vc7libs\ship\atlmfc\include\afxwin1.inl
sub_00579ED0	0x579ed0	0x579f20	80	39	sub_005A6CC0	GDI32.dll!GetPaletteEntries	f:\sp\vctools\vc7libs\ship\atlmfc\include\afxwin1.inl
sub_00579F20	0x579f20	0x579f70	80	39	sub_005A6CC0	GDI32.dll!SetPaletteEntries	f:\sp\vctools\vc7libs\ship\atlmfc\include\afxwin1.inl
sub_00579F70	0x579f70	0x579fc0	80	39	sub_005A6CC0	GDI32.dll!AnimatePalette	f:\sp\vctools\vc7libs\ship\atlmfc\include\afxwin1.inl
sub_00579FC0	0x579fc0	0x57a000	64	27	sub_005A6CC0	GDI32.dll!GetNearestPaletteIndex	f:\sp\vctools\vc7libs\ship\atlmfc\include\afxwin1.inl
sub_0057A000	0x57a000	0x57a040	64	27	sub_005A6CC0	GDI32.dll!ResizePalette	f:\sp\vctools\vc7libs\ship\atlmfc\include\afxwin1.inl
sub_0057A040	0x57a040	0x57a090	80	39	sub_005A6CC0	GDI32.dll!GetObjectA	f:\sp\vctools\vc7libs\ship\atlmfc\include\afxwin1.inl
sub_0057A090	0x57a090	0x57a0c0	48	23			
sub_0057A0C0	0x57a0c0	0x57a0d0	16	7	sub_0059E3E0		
sub_0057A0D0	0x57a0d0	0x57a0f0	32	13	sub_005792F0		
sub_0057A0F0	0x57a0f0	0x57a110	32	15	sub_00579320		
sub_0057A110	0x57a110	0x57a140	48	23	sub_0059E450	GDI32.dll!CreateRectRgn	
sub_0057A140	0x57a140	0x57a160	32	13	sub_0059E450	GDI32.dll!CreateRectRgnIndirect	
sub_0057A160	0x57a160	0x57a190	48	23	sub_0059E450	GDI32.dll!CreateEllipticRgn	
sub_0057A190	0x57a190	0x57a1b0	32	13	sub_0059E450	GDI32.dll!CreateEllipticRgnIndirect	
sub_0057A1B0	0x57a1b0	0x57a1e0	48	25	sub_0059E450	GDI32.dll!CreatePolygonRgn	
sub_0057A1E0	0x57a1e0	0x57a210	48	23	sub_0059E450	GDI32.dll!CreatePolyPolygonRgn	
sub_0057A210	0x57a210	0x57a250	64	35	sub_0059E450	GDI32.dll!CreateRoundRectRgn	
sub_0057A250	0x57a250	0x57a290	64	25	sub_0059E450,sub_005A6CC0	GDI32.dll!PathToRegion	f:\sp\vctools\vc7libs\ship\atlmfc\include\afxwin1.inl
sub_0057A290	0x57a290	0x57a2c0	48	25	sub_0059E450	GDI32.dll!ExtCreateRegion	
sub_0057A2C0	0x57a2c0	0x57a300	64	25	sub_005A6CC0	GDI32.dll!GetRegionData	f:\sp\vctools\vc7libs\ship\atlmfc\include\afxwin1.inl
sub_0057A300	0x57a300	0x57a350	80	37	sub_005A6CC0	GDI32.dll!SetRectRgn	f:\sp\vctools\vc7libs\ship\atlmfc\include\afxwin1.inl
sub_0057A350	0x57a350	0x57a3b0	96	46	sub_005A6CC0	GDI32.dll!SetRectRgn	f:\sp\vctools\vc7libs\ship\atlmfc\include\afxwin1.inl
sub_0057A3B0	0x57a3b0	0x57a400	80	31	sub_005792C0,sub_005A6CC0	GDI32.dll!CombineRgn	f:\sp\vctools\vc7libs\ship\atlmfc\include\afxwin1.inl
sub_0057A400	0x57a400	0x57a450	80	37	sub_005792C0,sub_005A6CC0	GDI32.dll!CombineRgn	f:\sp\vctools\vc7libs\ship\atlmfc\include\afxwin1.inl
sub_0057A450	0x57a450	0x57a490	64	23	sub_005792C0,sub_005A6CC0	GDI32.dll!EqualRgn	f:\sp\vctools\vc7libs\ship\atlmfc\include\afxwin1.inl
sub_0057A490	0x57a490	0x57a4d0	64	25	sub_005A6CC0	GDI32.dll!OffsetRgn	f:\sp\vctools\vc7libs\ship\atlmfc\include\afxwin1.inl
sub_0057A4D0	0x57a4d0	0x57a510	64	25	sub_005A6CC0	GDI32.dll!OffsetRgn	f:\sp\vctools\vc7libs\ship\atlmfc\include\afxwin1.inl
sub_0057A510	0x57a510	0x57a550	64	27	sub_005A6CC0	GDI32.dll!GetRgnBox	f:\sp\vctools\vc7libs\ship\atlmfc\include\afxwin1.inl
sub_0057A550	0x57a550	0x57a590	64	25	sub_005A6CC0	GDI32.dll!PtInRegion	f:\sp\vctools\vc7libs\ship\atlmfc\include\afxwin1.inl
sub_0057A590	0x57a590	0x57a5d0	64	25	sub_005A6CC0	GDI32.dll!PtInRegion	f:\sp\vctools\vc7libs\ship\atlmfc\include\afxwin1.inl
sub_0057A5D0	0x57a5d0	0x57a610	64	27	sub_005A6CC0	GDI32.dll!RectInRegion	f:\sp\vctools\vc7libs\ship\atlmfc\include\afxwin1.inl
sub_0057A610	0x57a610	0x57a640	48	23			
sub_0057A640	0x57a640	0x57a670	48	23			
sub_0057A670	0x57a670	0x57a6b0	64	27	sub_0055CCE0,sub_005A6CC0	USER32.dll!WindowFromDC	f:\sp\vctools\vc7libs\ship\atlmfc\include\afxwin1.inl
sub_0057A6B0	0x57a6b0	0x57a6d0	32	24			
sub_0057A6D0	0x57a6d0	0x57a700	48	23	sub_0059B4F0	GDI32.dll!CreateDCA	
sub_0057A700	0x57a700	0x57a730	48	23	sub_0059B4F0	GDI32.dll!CreateICA	
sub_0057A730	0x57a730	0x57a760	48	25	sub_0057A640,sub_0059B4F0	GDI32.dll!CreateCompatibleDC	
sub_0057A760	0x57a760	0x57a7a0	64	25	sub_005A6CC0	USER32.dll!ExcludeUpdateRgn	f:\sp\vctools\vc7libs\ship\atlmfc\include\afxwin1.inl
sub_0057A7A0	0x57a7a0	0x57a7e0	64	27	sub_005A6CC0	GDI32.dll!GetDeviceCaps	f:\sp\vctools\vc7libs\ship\atlmfc\include\afxwin1.inl
sub_0057A7E0	0x57a7e0	0x57a850	112	45	sub_005A6CC0,sub_0063DF10	GDI32.dll!GetBrushOrgEx	f:\sp\vctools\vc7libs\ship\atlmfc\include\afxwin1.inl | f:\sp\vctools\vc7libs\ship\atlmfc\include\afxwin1.inl
sub_0057A850	0x57a850	0x57a8c0	112	41	sub_005A6CC0,sub_0063DF10	GDI32.dll!SetBrushOrgEx	f:\sp\vctools\vc7libs\ship\atlmfc\include\afxwin1.inl | f:\sp\vctools\vc7libs\ship\atlmfc\include\afxwin1.inl
sub_0057A8C0	0x57a8c0	0x57a930	112	43	sub_005A6CC0,sub_0063DF10	GDI32.dll!SetBrushOrgEx	f:\sp\vctools\vc7libs\ship\atlmfc\include\afxwin1.inl | f:\sp\vctools\vc7libs\ship\atlmfc\include\afxwin1.inl
sub_0057A930	0x57a930	0x57a980	80	39	sub_005A6CC0	GDI32.dll!EnumObjects	f:\sp\vctools\vc7libs\ship\atlmfc\include\afxwin1.inl
sub_0057A980	0x57a980	0x57a9c0	64	24	sub_005792C0,sub_0059B970,sub_005A6CC0		f:\sp\vctools\vc7libs\ship\atlmfc\include\afxwin1.inl
sub_0057A9C0	0x57a9c0	0x57aa00	64	24	sub_005792C0,sub_0059B970,sub_005A6CC0		f:\sp\vctools\vc7libs\ship\atlmfc\include\afxwin1.inl
sub_0057AA00	0x57aa00	0x57aa60	96	39	sub_005A6CC0	GDI32.dll!SelectObject	f:\sp\vctools\vc7libs\ship\atlmfc\include\afxwin1.inl
sub_0057AA60	0x57aa60	0x57aaa0	64	27	sub_005A6CC0	GDI32.dll!GetNearestColor	f:\sp\vctools\vc7libs\ship\atlmfc\include\afxwin1.inl
sub_0057AAA0	0x57aaa0	0x57aae0	64	31	sub_005A6CC0	GDI32.dll!RealizePalette	f:\sp\vctools\vc7libs\ship\atlmfc\include\afxwin1.inl | 褘4褪4褺4襈4襔4襦4襰4覄4覔4覢4覴4览4觜4觰4訂4訔4訞4訨4訲4訾4詊4詖4詢4詰4誈4誎4誚4誢4説4課4誼4諊4論4諢4諬4諶4謄4謐4謜4謨4謸4譄4譜4譬4譼4讎4讦4讶4诌4详4谀4谊4谚4谪4谶4豐4豤4豲4貆4貚4
sub_0057AAE0	0x57aae0	0x57ab20	64	31	sub_005A6CC0	GDI32.dll!UpdateColors	f:\sp\vctools\vc7libs\ship\atlmfc\include\afxwin1.inl
sub_0057AB20	0x57ab20	0x57ab60	64	31	sub_005A6CC0	GDI32.dll!GetBkColor	f:\sp\vctools\vc7libs\ship\atlmfc\include\afxwin1.inl
sub_0057AB60	0x57ab60	0x57aba0	64	31	sub_005A6CC0	GDI32.dll!GetBkMode	f:\sp\vctools\vc7libs\ship\atlmfc\include\afxwin1.inl
sub_0057ABA0	0x57aba0	0x57abe0	64	31	sub_005A6CC0	GDI32.dll!GetPolyFillMode	f:\sp\vctools\vc7libs\ship\atlmfc\include\afxwin1.inl
sub_0057ABE0	0x57abe0	0x57ac20	64	31	sub_005A6CC0	GDI32.dll!GetROP2	f:\sp\vctools\vc7libs\ship\atlmfc\include\afxwin1.inl
sub_0057AC20	0x57ac20	0x57ac60	64	31	sub_005A6CC0	GDI32.dll!GetStretchBltMode	f:\sp\vctools\vc7libs\ship\atlmfc\include\afxwin1.inl
sub_0057AC60	0x57ac60	0x57aca0	64	31	sub_005A6CC0	GDI32.dll!GetTextColor	f:\sp\vctools\vc7libs\ship\atlmfc\include\afxwin1.inl
