code_va	function_start	string_va	encoding	string
0x5a0a12	0x5a09c0	0x6bb770	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\filefind.cpp
0x5a0b0e	0x5a0ad0	0x6bb7a8	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\filefind.cpp
0x5a0b22	0x5a0ad0	0x6bb7e0	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\filefind.cpp
0x5a0bb8	0x5a0ba0	0x6bb818	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\filefind.cpp
0x5a0bcc	0x5a0ba0	0x6bb850	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\filefind.cpp
0x5a0c3b	0x5a0c20	0x6bb888	ascii	\nm_hContext = 
0x5a0c88	0x5a0c60	0x6bb898	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\filefind.cpp
0x5a0cb0	0x5a0c60	0x6bb8d0	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\filefind.cpp
0x5a0e78	0x5a0e20	0x6bbe24	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\filecore.cpp
0x5a0ea2	0x5a0e20	0x6bbe5c	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\filecore.cpp
0x5a0f41	0x5a0ee0	0x6bbe94	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\filecore.cpp
0x5a1060	0x5a0fc0	0x6bbf04	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\filecore.cpp
0x5a1065	0x5a0fc0	0x6bbf3c	ascii	Exception thrown in destructor
0x5a106a	0x5a0fc0	0x6bbf5c	ascii	%s (%s:%d)\n%s\n
0x5a107e	0x5a0fc0	0x6bbecc	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\filecore.cpp
0x5a109b	0x5a0fc0	0x6bbfa4	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\filecore.cpp
0x5a10a0	0x5a0fc0	0x6bbfdc	ascii	Exception thrown in destructor
0x5a10a5	0x5a0fc0	0x6bbffc	ascii	%s (%s:%d)\n
0x5a10b9	0x5a0fc0	0x6bbf6c	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\filecore.cpp
0x5a10d8	0x5a0fc0	0x6bc008	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\filecore.cpp
0x5a11bb	0x5a1190	0x6bc040	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\filecore.cpp
0x5a11d4	0x5a1190	0x6bc078	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\filecore.cpp
0x5a11e5	0x5a1190	0x6bc0b0	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\filecore.cpp
0x5a12ad	0x5a1190	0x6bc120	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\filecore.cpp
0x5a12ff	0x5a12e0	0x6bc158	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\filecore.cpp
0x5a1324	0x5a12e0	0x6bc190	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\filecore.cpp
0x5a134f	0x5a12e0	0x6bc1c8	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\filecore.cpp
0x5a136e	0x5a12e0	0x6bc200	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\filecore.cpp
0x5a138e	0x5a12e0	0x6bc238	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\filecore.cpp
0x5a1493	0x5a12e0	0x6bc270	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\filecore.cpp
0x5a14db	0x5a12e0	0x6bc2a8	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\filecore.cpp
0x5a156f	0x5a12e0	0x6bc2e0	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\filecore.cpp
0x5a16cf	0x5a16c0	0x6bc318	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\filecore.cpp
0x5a16eb	0x5a16c0	0x6bc350	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\filecore.cpp
0x5a170f	0x5a16c0	0x6bc388	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\filecore.cpp
0x5a1736	0x5a16c0	0x6bc3c0	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\filecore.cpp
0x5a179f	0x5a1790	0x6bc3f8	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\filecore.cpp
0x5a17bb	0x5a1790	0x6bc430	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\filecore.cpp
0x5a17e0	0x5a1790	0x6bc468	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\filecore.cpp
0x5a1807	0x5a1790	0x6bc4a0	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\filecore.cpp
0x5a187f	0x5a1870	0x6bc4d8	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\filecore.cpp
0x5a189b	0x5a1870	0x6bc510	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\filecore.cpp
0x5a18c1	0x5a1870	0x6bc548	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\filecore.cpp
0x5a193f	0x5a1930	0x6bc580	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\filecore.cpp
0x5a195b	0x5a1930	0x6bc5b8	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\filecore.cpp
0x5a19dd	0x5a19d0	0x6bc5f0	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\filecore.cpp
0x5a1a3f	0x5a1a30	0x6bc628	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\filecore.cpp
0x5a1a5b	0x5a1a30	0x6bc660	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\filecore.cpp
0x5a1aed	0x5a1ae0	0x6bc698	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\filecore.cpp
0x5a1b3f	0x5a1b30	0x6bc6d0	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\filecore.cpp
0x5a1b5b	0x5a1b30	0x6bc708	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\filecore.cpp
0x5a1bcf	0x5a1bc0	0x6bc740	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\filecore.cpp
0x5a1beb	0x5a1bc0	0x6bc778	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\filecore.cpp
0x5a1c5d	0x5a1c50	0x6bc7b0	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\filecore.cpp
0x5a1c79	0x5a1c50	0x6bc7e8	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\filecore.cpp
0x5a1cdf	0x5a1cd0	0x6bc820	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\filecore.cpp
0x5a1d53	0x5a1d40	0x6bc858	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\filecore.cpp
0x5a1f3a	0x5a1e60	0x6bc890	ascii	DllGetClassObject
0x5a2034	0x5a1fc0	0x6bc8a4	ascii	{%08X-%04X-%04X-%02X%02X-%02X%02X%02X%02X%02X%02X}
0x5a20be	0x5a2080	0x6bc8d8	ascii	CLSID
0x5a20fe	0x5a2080	0x6bc8e0	ascii	InProcServer32
0x5a2393	0x5a2350	0x6bc8f0	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\filecore.cpp
0x5a23c8	0x5a2350	0x6bc928	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\filecore.cpp
0x5a23ff	0x5a2350	0x6bc960	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\filecore.cpp
0x5a2442	0x5a2350	0x6bc9d0	ascii	Warning: could not parse the path '%s'.\n
0x5a2459	0x5a2350	0x6bc998	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\filecore.cpp
0x5a24b6	0x5a2350	0x6bca34	ascii	Warning: could not parse the path '%s'. Path is too long.\n
0x5a24c0	0x5a2350	0x6bc9fc	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\filecore.cpp
0x5a2560	0x5a2350	0x6bcaa8	ascii	Warning: could not get volume information '%s'.\n
0x5a2577	0x5a2350	0x6bca70	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\filecore.cpp
0x5a2750	0x5a2740	0x6bcadc	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\filecore.cpp
0x5a283d	0x5a27c0	0x6bcb14	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\filecore.cpp
0x5a287d	0x5a27c0	0x6bcb4c	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\filecore.cpp
0x5a28b1	0x5a27c0	0x6bcb84	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\filecore.cpp
0x5a28e5	0x5a27c0	0x6bcbbc	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\filecore.cpp
0x5a2919	0x5a27c0	0x6bcbf4	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\filecore.cpp
0x5a2987	0x5a27c0	0x6bcc2c	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\filecore.cpp
0x5a2a13	0x5a29e0	0x6bcc64	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\filecore.cpp
0x5a2a36	0x5a29e0	0x6bcc9c	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\filecore.cpp
0x5a2b8b	0x5a2b70	0x6bccd4	ascii	with handle 
0x5a2b92	0x5a2b70	0x66e9e8	utf16le	ctx != NULL
0x5a2bab	0x5a2b70	0x6bcce4	ascii	" and name """
0x5a2d42	0x5a2d30	0x65bd28	utf16le	醦4醒4
0x5a2daf	0x5a2d50	0x6bd248	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\dlgprop.cpp
0x5a2dd7	0x5a2d50	0x6bd280	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\dlgprop.cpp
0x5a2e0a	0x5a2d50	0x6bd2b8	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\dlgprop.cpp
0x5a2eed	0x5a2ed0	0x6bd2f0	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\dlgprop.cpp
0x5a2f19	0x5a2ed0	0x6bd328	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\dlgprop.cpp
0x5a2fda	0x5a2f60	0x6bd360	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\dlgprop.cpp
0x5a30ac	0x5a3020	0x6bd398	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\dlgprop.cpp
0x5a3110	0x5a3100	0x6bd3d0	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\dlgprop.cpp
0x5a317f	0x5a3140	0x6bd408	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\dlgprop.cpp
0x5a32ea	0x5a3260	0x6bd440	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\dlgprop.cpp
0x5a340d	0x5a3390	0x6bd478	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\dlgprop.cpp
0x5a34e6	0x5a3460	0x6bd4b0	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\dlgprop.cpp
0x5a3553	0x5a3540	0x6bd4e8	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\dlgprop.cpp
0x5a35c7	0x5a3580	0x6bd520	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\dlgprop.cpp
0x5a3652	0x5a3610	0x6bd558	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\dlgprop.cpp
0x5a3698	0x5a3610	0x6bd590	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\dlgprop.cpp
0x5a3a3f	0x5a3980	0x6bd5c8	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\dlgprop.cpp
0x5a3a54	0x5a3980	0x6bd600	ascii	DllGetVersion
0x5a3a75	0x5a3980	0x6bd610	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\dlgprop.cpp
0x5a3aa8	0x5a3980	0x6bd648	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\dlgprop.cpp
0x5a3b5e	0x5a3b40	0x6bd680	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\dlgprop.cpp
0x5a3b7e	0x5a3b40	0x6bd6b8	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\dlgprop.cpp
0x5a3bde	0x5a3bb0	0x6bd6f0	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\dlgprop.cpp
0x5a3bfe	0x5a3bb0	0x6bd728	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\dlgprop.cpp
0x5a3c7e	0x5a3c60	0x6bd760	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\dlgprop.cpp
0x5a3c9e	0x5a3c60	0x6bd798	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\dlgprop.cpp
0x5a3cdd	0x5a3cd0	0x6bd7d0	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\dlgprop.cpp
0x5a3d1d	0x5a3d10	0x6bd808	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\dlgprop.cpp
0x5a3d4d	0x5a3d40	0x6bd840	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\dlgprop.cpp
0x5a3d6d	0x5a3d60	0x6bd878	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\dlgprop.cpp
0x5a3d8d	0x5a3d80	0x6bd8b0	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\dlgprop.cpp
0x5a3ddf	0x5a3dd0	0x6bd8e8	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\dlgprop.cpp
0x5a3dfb	0x5a3dd0	0x6bd958	ascii	UpdateData failed during page deactivation\n
0x5a3e12	0x5a3dd0	0x6bd920	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\dlgprop.cpp
0x5a3ef9	0x5a3ea0	0x6a0e74	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\winctrl1.cpp
0x5a4025	0x5a4010	0x6bd984	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\dlgprop.cpp
0x5a427d	0x5a4260	0x6bd9bc	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\dlgprop.cpp
0x5a4307	0x5a42e0	0x6bd9f4	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\dlgprop.cpp
0x5a432c	0x5a42e0	0x6bda2c	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\dlgprop.cpp
0x5a4350	0x5a42e0	0x6bda64	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\dlgprop.cpp
0x5a4390	0x5a4370	0x6bda9c	ascii	m_strCaption = 
0x5a43bc	0x5a4370	0x6bdab0	ascii	m_psp.dwFlags = 
0x5a45b0	0x5a4550	0x6a02fc	ascii	ERROR: Dialog with IDD 0x%04X must have the child style.\n
0x5a4650	0x5a45e0	0x6bdac8	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\dlgprop.cpp
0x5a4681	0x5a45e0	0x6bdb00	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\dlgprop.cpp
0x5a4750	0x5a46d0	0x6bdb38	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\dlgprop.cpp
0x5a47c3	0x5a47b0	0x6bdb70	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\dlgprop.cpp
0x5a47ed	0x5a47b0	0x6bdba8	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\dlgprop.cpp
0x5a4845	0x5a4820	0x6bdbe0	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\dlgprop.cpp
0x5a49a0	0x5a4930	0x6bdc18	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\dlgprop.cpp
0x5a49d1	0x5a4930	0x6bdc50	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\dlgprop.cpp
0x5a4ab0	0x5a4a30	0x6bdc88	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\dlgprop.cpp
0x5a4b33	0x5a4b20	0x6bdcc0	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\dlgprop.cpp
0x5a4b5d	0x5a4b20	0x6bdcf8	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\dlgprop.cpp
0x5a4bb5	0x5a4b90	0x6bdd30	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\dlgprop.cpp
0x5a4cf5	0x5a4ce0	0x6bdd68	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\dlgprop.cpp
0x5a4d1e	0x5a4ce0	0x6bdda0	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\dlgprop.cpp
0x5a4e2f	0x5a4e20	0x6bddd8	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\dlgprop.cpp
0x5a4fcc	0x5a4f60	0x6bde48	ascii	Routing command id 0x%04X to owner window.\n
0x5a4fe3	0x5a4f60	0x6bde10	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\dlgprop.cpp
0x5a5006	0x5a4f60	0x6bde74	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\dlgprop.cpp
0x5a5052	0x5a4f60	0x6bdee4	ascii	Routing command id 0x%04X to app.\n
0x5a5069	0x5a4f60	0x6bdeac	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\dlgprop.cpp
0x5a50ba	0x5a4f60	0x6bdf40	ascii	IGNORING command id 0x%04X sent to %hs dialog.\n
0x5a50d1	0x5a4f60	0x6bdf08	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\dlgprop.cpp
0x5a50ff	0x5a50f0	0x6bdf70	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\dlgprop.cpp
0x5a5190	0x5a5160	0x6bdfa8	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\dlgprop.cpp
0x5a51cf	0x5a51c0	0x6bdfe0	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\dlgprop.cpp
0x5a51eb	0x5a51c0	0x6be018	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\dlgprop.cpp
0x5a520a	0x5a51c0	0x6be050	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\dlgprop.cpp
0x5a533d	0x5a51c0	0x6be0c0	ascii	PropertySheet() failed: GetLastError returned %d\n
0x5a5354	0x5a51c0	0x6be088	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\dlgprop.cpp
0x5a5549	0x5a54f0	0x6be0f4	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\dlgprop.cpp
0x5a5565	0x5a54f0	0x6be12c	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\dlgprop.cpp
0x5a5584	0x5a54f0	0x6be164	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\dlgprop.cpp
0x5a56aa	0x5a54f0	0x6be1d4	ascii	PropertySheet() failed: GetLastError returned %d\n
0x5a56c1	0x5a54f0	0x6be19c	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\dlgprop.cpp
0x5a56eb	0x5a54f0	0x6be208	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\dlgprop.cpp
0x5a57be	0x5a5710	0x6be240	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\dlgprop.cpp
0x5a5863	0x5a5710	0x6be278	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\dlgprop.cpp
0x5a596f	0x5a5960	0x6be2b0	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\dlgprop.cpp
0x5a59b8	0x5a5960	0x6be2e8	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\dlgprop.cpp
0x5a5a2d	0x5a59f0	0x6be320	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\dlgprop.cpp
0x5a5aff	0x5a5af0	0x6be358	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\dlgprop.cpp
0x5a5b12	0x5a5af0	0x6be390	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\dlgprop.cpp
0x5a5b45	0x5a5af0	0x6be3c8	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\dlgprop.cpp
0x5a5b6e	0x5a5af0	0x6be400	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\dlgprop.cpp
0x5a5b9f	0x5a5b90	0x6be438	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\dlgprop.cpp
0x5a5bb2	0x5a5b90	0x6be470	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\dlgprop.cpp
0x5a5be5	0x5a5b90	0x6be4a8	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\dlgprop.cpp
0x5a5def	0x5a5de0	0x6be4e0	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\dlgprop.cpp
0x5a5e02	0x5a5de0	0x6be518	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\dlgprop.cpp
0x5a5e35	0x5a5de0	0x6be550	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\dlgprop.cpp
0x5a5e5e	0x5a5de0	0x6be588	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\dlgprop.cpp
0x5a5e8d	0x5a5e80	0x6be5c0	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\dlgprop.cpp
0x5a5edd	0x5a5ed0	0x6be5f8	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\dlgprop.cpp
0x5a5f7f	0x5a5f70	0x6be630	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\dlgprop.cpp
0x5a5fa3	0x5a5f70	0x6be668	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\dlgprop.cpp
0x5a60b3	0x5a6040	0x6be6a0	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\dlgprop.cpp
0x5a640f	0x5a6400	0x6be6d8	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\dlgprop.cpp
0x5a642d	0x5a6400	0x6be710	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\dlgprop.cpp
0x5a6481	0x5a6460	0x6be748	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\dlgprop.cpp
0x5a6505	0x5a64d0	0x6be780	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\dlgprop.cpp
0x5a6524	0x5a64d0	0x6be7b8	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\dlgprop.cpp
0x5a6563	0x5a6540	0x6be7f0	ascii	m_strCaption = 
0x5a6594	0x5a6540	0x6be804	ascii	Number of Pages = 
0x5a65be	0x5a6540	0x6be81c	ascii	Stacked = 
0x5a65e8	0x5a6540	0x6be82c	ascii	Modeless = 
0x5a681d	0x5a6800	0x6bf138	ascii	CreatePropertySheetPageA
0x5a6a2d	0x5a6a10	0x6bf154	ascii	DestroyPropertySheetPage
0x5a6c3d	0x5a6c20	0x6bf170	ascii	PropertySheetA
0x5a6d3e	0x5a6d20	0x6bfb48	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\objcore.cpp
0x5a6d6f	0x5a6d20	0x6bfb80	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\objcore.cpp
0x5a6da1	0x5a6d20	0x6bfbb8	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\objcore.cpp
0x5a6e1c	0x5a6e00	0x6bfbf0	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\objcore.cpp
0x5a6e3d	0x5a6e30	0x6bfc60	ascii	ASSERT_VALID fails with NULL pointer.\n
0x5a6e51	0x5a6e30	0x6bfc28	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\objcore.cpp
0x5a6e8f	0x5a6e30	0x6bfcc0	ascii	ASSERT_VALID fails with illegal pointer.\n
0x5a6ea3	0x5a6e30	0x6bfc88	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\objcore.cpp
0x5a6ee3	0x5a6e30	0x6bfd24	ascii	ASSERT_VALID fails with illegal vtable pointer.\n
0x5a6ef7	0x5a6e30	0x6bfcec	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\objcore.cpp
0x5a6f40	0x5a6e30	0x6bfd90	ascii	ASSERT_VALID fails with illegal pointer.\n
0x5a6f54	0x5a6e30	0x6bfd58	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\objcore.cpp
0x5a6fa0	0x5a6f90	0x6bfdbc	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\objcore.cpp
0x5a6fd1	0x5a6fc0	0x6bfdf8	ascii	 at 
0x5a7067	0x5a7020	0x6bfe04	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\objcore.cpp
0x5a7094	0x5a7020	0x6bfe78	ascii	Error: Trying to create object which is not DECLARE_DYNCREATE \nor DECLARE_SERIAL: %hs.\n
0x5a70ab	0x5a7020	0x6bfe3c	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\objcore.cpp
0x5a70fc	0x5a7020	0x6bfed0	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\objcore.cpp
0x5a71c1	0x5a71a0	0x6bff08	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\objcore.cpp
0x5a71f5	0x5a71a0	0x6bff40	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\objcore.cpp
0x5a721b	0x5a71a0	0x6bff78	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\objcore.cpp
0x5a724f	0x5a71a0	0x6bffb0	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\objcore.cpp
0x5a73d5	0x5a73c0	0x6c054c	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\plex.cpp
0x5a73f7	0x5a73c0	0x6c0580	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\plex.cpp
0x5a77bb	0x5a77a0	0x6c0ee4	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\arccore.cpp
0x5a77ef	0x5a77a0	0x6c0f54	ascii	Warning: Cannot find %hs CRuntimeClass.  Class not defined.\n
0x5a7803	0x5a77a0	0x6c0f1c	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\arccore.cpp
